#                frames                  t (s)                x (pxl)                y (pxl)                      f
                   34.0      1.571399999999989    -0.2491165204478989    0.10651492703097176   0.014034771446718192
                   35.0     1.8428999999999904   -0.04683612812691251  -0.007262214326459571   0.007620181493898601
                   36.0       2.11439999999999    0.41133778996395165   -0.02953035915861335   0.015492414663398346
                   37.0     2.3858999999999897     0.1515868559982465   0.019068088593755306    0.05509999858116605
                   38.0     2.6573999999999893  -0.026718475360070215   -0.16673301150309783   0.051366378810299394
                   39.0     2.9288999999999907   -0.09923566489966618   -0.20804295987242938    0.09819228037493939
                   40.0     3.2003999999999904    -0.3423977906454496   -0.07659239213002422     0.1079834864422071
                   41.0       3.47189999999999   -0.01170001354495298  -0.043375681414005385    0.18006525801495116
                   42.0     3.7433999999999896   -0.07072300824547995   -0.08288122222262473    0.22270205238501808
                   43.0      4.014899999999989   -0.03247130836149381   -0.22255259394921723    0.25767401372262794
                   44.0      4.286399999999991    -0.0610837256631811   -0.28350591320381113    0.27491973155661936
                   45.0       4.55789999999999    -0.0546080447721522   -0.17785101600070163     0.3748058492680903
                   46.0       4.82939999999999    0.03919487133899224   -0.21936168637647313    0.30357329153615475
                   47.0     5.1008999999999896    0.12789524898445848    -0.3431994318564051     0.4179081463602319
                   48.0      5.372399999999989   0.038389546398107655    -0.4304621531612298    0.47755529905263616
                   49.0      5.643899999999991    0.12165993707166933   -0.09960413919590394      0.570334727963631
                   50.0       5.91539999999999    0.10640732423021859    -0.1822785630675554     0.5851504840310239
                   51.0       6.18689999999999    0.05737551290859244   -0.08210652864417511     0.5735878220648707
                   52.0     6.4583999999999895    0.14795085553343768   -0.10397621975742766     0.6498735151276908
                   53.0      6.729899999999991    0.04292663577655276   -0.08132749165942244     0.7219901315926744
                   54.0     7.0013999999999905     0.0600305947086639   -0.28727848379554644     0.6101534677553294
                   55.0       7.27289999999999    0.07491851473349698   -0.14840212964432453      0.629514708717566
                   56.0       7.54439999999999     0.2176571140335568  -0.015464249527880725     0.7306961383513315
                   57.0      7.815899999999989    0.18457575186229747    -0.2834479915849073     0.7541525930859386
                   58.0      8.087399999999992    0.19159285121469338   -0.04152814174891262     0.8195562471675482
                   59.0      8.358899999999988    0.11977901972674942  -0.024684578853225503      0.782762962091261
                   60.0      8.630399999999991     0.2293209249762782    -0.0910740343661729      0.859311139432149
                   61.0       8.90189999999999    0.21175196292708165   0.003277328218132425     0.8123358430001826
                   62.0       9.17339999999999    0.22566023931632628  -0.006701261355559041      0.962982831274772
                   63.0       9.44489999999999     0.2021162294488903  -0.021953996466422154     0.9189929283647436
                   64.0      9.716399999999993                    nan                    nan                    nan
                   65.0       9.98789999999999    0.29602393680751504   0.005651752421215406                    1.0
                   66.0     10.259399999999992                    nan                    nan                    nan
                   67.0     10.530899999999988                    nan                    nan                    nan
                   68.0     10.802399999999988     0.9257928746873176     0.5646704107392964     0.5811493723329051
                   69.0     11.073899999999991     0.8073048797475622     0.7476056799061865      0.407009832519173
                   70.0      11.34539999999999     0.9241534407487535     0.6382797792012127    0.38094209738709206
                   71.0      11.61689999999999     0.7071784668618619     1.2586380985722059    0.41482385176690717
                   72.0      11.88839999999999     1.0698859872592976       1.25320744252069      0.362308634772949
                   73.0      12.15989999999999     0.8706194139956267     0.9644649129467524    0.24244241412090295
                   74.0      12.43139999999999     0.6253756855148964      0.342375998416955      0.162091553180817
                   75.0     12.702899999999989     0.6322389317027728     0.8829818542914154    0.11881461432337895
                   76.0     12.974399999999989     1.1781234214664096     0.9491459477597459    0.17825019383775384
                   77.0     13.245899999999988     0.7297753053149023     0.6155914121761583    0.12373275177834141
                   78.0     13.517399999999991     0.7890742108740767     0.9492649329183536    0.05738098278453671
                   79.0     13.788899999999991    0.39889795214932633     0.6889620421457749                    0.0
                   80.0      14.06039999999999     0.5139457746990388     0.9871042958210552    0.12810046512714834
                   81.0      14.33189999999999                    nan                    nan                    nan
                   82.0      14.60339999999999     0.0907011616296387     0.9398458462830064   0.006965014058975082
                   83.0      14.87489999999999     0.5698593637559526      0.461000832530047      0.054903448350689
#------------------------------------------------------------------------------------------------------------------
# experiment: sac6_and_rvs167_raw_trajectories
# path: /Users/andreapicco/Google Drive/RESEARCH/EvoCellBio/Protein_tracking/Data/Rvs167/24_degree/Sc/sac6_and_rvs167_raw_trajectories
# file: 42.W2data.txt
# protein: Rvs167-GFP
# date: 23/01/19
# notes: the trajectory of the target protein
# t_unit: s
# delta_t: 0.2715
# coord_unit: pxl
# intensity_normalisation: Absolute
# aligned_to: ../../../Fimbrin/24_degree/Sc/fim1_sc_24deg.txt
# alignment_angle: 1.4747626181767413 rad
# alignment_translation: [ 82.3159446  -73.93369076] pxl
# alignment_lag: -7.659600000000011 s
