#               frames                 t (s)               x (pxl)               y (pxl)                     f
                 333.0     49.93100000000005   -1.6406064301757937   -0.6244915870477712                   0.0
                 334.0     50.20250000000005                   nan                   nan                   nan
                 335.0     50.47400000000004   -1.3327767673506656   -0.5936219082192338    0.1044143372382974
                 336.0     50.74550000000004   -1.1167500654216127   -0.6579198800274355   0.05634781280180719
                 337.0    51.017000000000046   -0.7859742329234578   -0.6350485523624911    0.1672884417065439
                 338.0     51.28850000000005   -0.9726411025400026    -0.575351282302961   0.18360177005636463
                 339.0     51.56000000000005   -0.9417751721790708   -0.8987977219385783   0.19918437723371404
                 340.0     51.83150000000004    -1.114940109387689    -0.816463221499589    0.3055088912048279
                 341.0    52.103000000000044   -0.9733621128691539   -0.5850628210639002    0.4714557131242805
                 342.0     52.37450000000005   -0.7815660930091965   -0.6919893695720987    0.4776539659847986
                 343.0     52.64600000000005   -0.7779978001446253   -0.6576123191164243    0.4532134380234735
                 344.0     52.91750000000004   -1.0359589364554012    -0.684746486696298   0.38619988978070735
                 345.0     53.18900000000004   -0.7976150956817847   -0.8261515980688472    0.5273076482367642
                 346.0    53.460500000000046   -0.7446911677533095   -0.6419674288723058   0.47931860468923077
                 347.0     53.73200000000005   -0.8089612914594113   -0.6937335160317843      0.59766946216259
                 348.0     54.00350000000005   -0.9337362274625676   -0.5521671618708694    0.5200133136175391
                 349.0     54.27500000000004   -0.6978862067038705   -0.5415689803227366    0.5764846593296268
                 350.0    54.546500000000044   -0.6432267902775521   -0.6843854942625853    0.6720458774165035
                 351.0     54.81800000000005   -0.5350212206766258   -0.8592025011393218    0.6004799449994817
                 352.0     55.08950000000005   -0.6775994329165229    -0.596755146762348    0.5965277648946097
                 353.0     55.36100000000004   -0.9443426556608401   -0.6691397420846812    0.7047159670651658
                 354.0     55.63250000000004    -0.855379057078359   -0.7515736083548887    0.6398288872762194
                 355.0    55.904000000000046    -0.693537742397929   -0.6498947035244811    0.7876798838877946
                 356.0     56.17550000000005   -0.7937835949765244   -0.7109921762773865    0.8524807525467751
                 357.0     56.44700000000005    -0.676730723989607   -0.8518584776653313     0.891823365398781
                 358.0     56.71850000000004   -0.6114143867774544    -0.717089187089968    0.9405448761669877
                 359.0    56.990000000000045   -0.8215896593142631   -0.7867636033923873    0.9136950199431443
                 360.0     57.26150000000005   -0.7189361787004387   -0.7867903964530143    0.9200499806297778
                 361.0     57.53300000000005   -0.8547964615349883   -0.8326113708328364                   1.0
                 362.0     57.80450000000007                   nan                   nan                   nan
                 363.0     58.07600000000006                   nan                   nan                   nan
                 364.0    58.347500000000046   -1.0307419322304199  -0.43121979317486137    0.4087586142924959
                 365.0     58.61900000000005   -0.7624611881667889    -0.662572839678802   0.45179433734742547
                 366.0     58.89050000000005   -0.7899478778278208   -0.7842736898667937    0.3277921766127757
                 367.0     59.16200000000004   -0.9854233819757994  -0.43143089224851394    0.2306516579273317
                 368.0    59.433500000000045    -0.916875023264339   -0.5164291660543086    0.1867560061329943
                 369.0     59.70500000000005   -0.8816665497554297   -0.4742859110047277   0.07908048736570435
                 370.0     59.97650000000005   -1.1151995440305527   -0.7165741138167903   0.16201122927249811
                 371.0     60.24800000000004    -0.936852512145272   -0.3049110223904279   0.02093948306060425
#-------------------------------------------------------------------------------------------------------------
# experiment: sac6_and_rvs167_raw_trajectories
# path: /Users/andreapicco/Google Drive/RESEARCH/EvoCellBio/Protein_tracking/Data/Rvs167/24_degree/Sc/sac6_and_rvs167_raw_trajectories
# file: 18.W2data.txt
# protein: Rvs167-GFP
# date: 23/01/19
# notes: the trajectory of the target protein
# t_unit: s
# delta_t: 0.2715
# coord_unit: pxl
# intensity_normalisation: Absolute
# aligned_to: ../../../Fimbrin/24_degree/Sc/fim1_sc_24deg.txt
# alignment_angle: 0.9930321406938307 rad
# alignment_translation: [  59.67483937 -111.83632937] pxl
# alignment_lag: -40.47849999999996 s
