#                 frames                   t (s)                 x (pxl)                 y (pxl)                       f
                   110.0      31.454499999999996     -0.1683274395538683   -0.032689392969351215                 2.64032
                   111.0      31.558999999999997    -0.25608356829999823    0.019057929719769315                2.249117
                   112.0                 31.6635    -0.19581015529993456    0.018063811857741197                2.989202
                   113.0      31.767999999999997     -0.1296488152137512     0.09782915325361341                3.029633
                   114.0                 31.8725   -0.022990092881644816   -0.013941945588988886                2.443763
                   115.0      31.976999999999997    -0.14768903611561535     0.15151618273757275                3.302152
                   116.0                 32.0815    -0.03181933283066923     -0.0146530362461407                3.582744
                   117.0                  32.186   -0.013141760724432239  0.00046791366504359564                3.603273
                   118.0      32.290499999999994    -0.17557585439321732     0.07346608398457974                3.720846
                   119.0      32.394999999999996     0.05779918535677149    -0.12289677166712613                4.183753
                   120.0                 32.4995    -0.20956467659030428     0.06689484135817975                4.652107
                   121.0                  32.604     -0.0787937461883974     -0.0646476109787749                 5.05793
                   122.0                 32.7085    -0.04190060013701784      0.1306044172166647                4.732538
                   123.0      32.812999999999995    -0.09732849810105902     0.20322023979196185                5.025939
                   124.0                 32.9175     -0.2129265843098802    0.058338323288015234                5.509372
                   125.0                  33.022   -0.013194147641406744     0.03257333992932016                 5.77114
                   126.0                 33.1265     -0.1727053412136124        0.10933807035397                5.556864
                   127.0      33.230999999999995    -0.12034517574114277    0.038419986675010294                5.517759
                   128.0      33.335499999999996    -0.11847538356867787    -0.08642234229329604                5.306309
                   129.0                   33.44    -0.11100522718652418   0.0021172274686200657                6.197866
                   130.0                 33.5445    -0.04759334880170431    -0.04939990541654575                6.017624
                   131.0                  33.649    -0.04383469112121943      0.1009754066178489                 5.76308
                   132.0      33.753499999999995    0.020182986914754644     0.04340412798098871                6.723152
                   133.0                  33.858     0.03591423738591584   -0.015581668958731596                5.834076
                   134.0                 33.9625     0.03951017314183163    -0.02173614952489701                5.895708
                   135.0                  34.067       0.009231679241962   0.0009838226396042668                5.593499
                   136.0      34.171499999999995    -0.05316482803769574    -0.19589446262644475                5.696135
                   137.0      34.275999999999996   -0.006304432504521524    -0.10776657189669016                6.294069
                   138.0                 34.3805    -0.08451263803259008    -0.04985226775617787                6.098041
                   139.0                  34.485   -0.025069114212225185     0.01928291533331971                6.231818
                   140.0                 34.5895     0.01570049465239381   -0.034769764036222534                6.663236
                   141.0      34.693999999999996  -0.0037254882069940633     0.08353458867299852                 6.80883
                   142.0      34.798500000000004                     nan                     nan                     nan
                   143.0                  34.903   -0.047230628655237736    -0.05749728814773636                5.958534
                   144.0                 35.0075     0.18657861710063864     0.04687003854537586                6.363582
                   145.0      35.111999999999995    0.030353660211549383    0.015260162398827208                  6.7514
                   146.0      35.216499999999996      0.2779977669172473   -0.006187780857695585                6.526127
                   147.0                  35.321                     nan                     nan                     nan
                   148.0                 35.4255      0.2115242646054753     0.17191647756530168                6.103398
                   149.0                   35.53      0.2587255251431987     0.12254862153883599                6.270911
                   150.0      35.634499999999996      0.1599797552626315     -0.0810057161813246                6.199624
                   151.0                  35.739                     nan                     nan                     nan
                   152.0                 35.8435      0.4038827651337118     -0.3054615866610807                4.810215
                   153.0                  35.948      0.7608184562900235    -0.44837405297793853                4.320791
                   154.0      36.052499999999995      0.6766911214193877     -0.4492270808580824                3.796422
                   155.0                  36.157      0.9365020919389779      -0.411188206878055                3.601778
                   156.0                 36.2615      1.1857285490953038     -0.4708789754885125                3.705524
                   157.0                  36.366      0.9579506516102442    -0.34297779852252236                2.859545
                   158.0                 36.4705      1.1689860639881475     -0.4770430891666228                3.394184
                   159.0                  36.575                     nan                     nan                     nan
                   160.0                 36.6795      1.1985099197075098     0.21729254395288727                2.909968
                   161.0                  36.784      1.1788425839886114     0.16112700812600705                2.604464
                   162.0       36.88849999999999       1.569707228902643      0.3595757812167641                2.337127
                   163.0      36.992999999999995       1.376568469760679     0.39868841705357444                2.103545
                   164.0                 37.0975      1.1832558662270258     0.24795507081246493                1.914486
                   165.0                  37.202      1.1879867913078894      0.0467530731735778                2.244739
                   166.0                 37.3065       1.251884226632585   0.0005935655513530369                2.635776
                   167.0                  37.411      1.3000335760806498     0.21960094916598866                1.965497
                   168.0                 37.5155       1.319854841083823     0.45601077610571944                2.726072
                   169.0                   37.62      1.6488288112823746      0.2095538776735577                2.016793
                   170.0                 37.7245      1.7512576597534433      0.5190907432419207                2.352983
                   171.0       37.82899999999999      1.3455134769420372      0.6968410662000041                1.771028
                   172.0      37.933499999999995       1.436625327479935     0.15750363468559392                1.660833
                   173.0                  38.038       1.162164332388847      0.6532965504877566                 1.43071
                   174.0                 38.1425      1.4809307935071303     0.41274673986399446                1.776818
#-----------------------------------------------------------------------------------------------------------------------
# experiment: rvs167_raw_trajectories
# path: /Users/andreapicco/Google Drive/RESEARCH/EvoCellBio/Protein_tracking/Data/Rvs167/24_degree/Sc/rvs167_raw_trajectories
# file: 49.data.txt
# protein: Rvs167-GFP
# date: 10/10/13
# notes: N-BAR protein dynamics
# t_unit: s
# delta_t: 0.1045
# coord_unit: pxl
# intensity_normalisation: None
# l_cm: (27.68706873291879, 60.46396993679002)
# r_cm: (39.7271320014257, 30.64297178822585)
# m_angle: 0.9054595588016251
# m_lag: 191
# trajalign_version: 1.92
# lie_down_angle: -1.878397415746604
# lie_down_translation: (-39.7611569378551, -30.489286938784804)
