#                 frames                   t (s)                 x (pxl)                 y (pxl)                       f
                    57.0                   10.75      -2.356072325264153    -0.14887240063013252                     0.0
                    58.0                 11.0225      -2.229101540377146    0.014292150820786276     0.02303507009603154
                    59.0      11.295000000000003                     nan                     nan                     nan
                    60.0                 11.5675      -1.725442040044149      0.1023443415335592     0.03424475009428542
                    61.0      11.840000000000002     -1.5582219089506766    -0.10853332461929455     0.24061016718584957
                    62.0      12.112499999999999     -1.4821059742544613     0.36839242594500377     0.09402091180929943
                    63.0                  12.385     -1.3207168864393908     0.09616592906745325      0.5291751667315538
                    64.0                 12.6575      -0.980474891046113     0.03840420700344538       0.636552876198617
                    65.0      12.930000000000005                     nan                     nan                     nan
                    66.0      13.202500000000002    -0.30029276998660004    0.004640199643716869                     1.0
                    67.0                  13.475     -0.9403950583478875     0.09784152124191792      0.6393360076707428
                    68.0                 13.7475     -1.0513840248794168     0.40122544783702097       0.838193619253605
                    69.0      14.020000000000001     -0.8592720298911787      0.3621670043626537      0.9522405908786584
                    70.0      14.292500000000002     -0.4635302762112645     0.10707537156505964      0.8962637614760393
                    71.0                  14.565     -0.3548456852000954     0.02078477953013902      0.9881507530393389
                    72.0                 14.8375     0.30321248298507575  -0.0030442233396925644      0.8880493867517256
                    73.0      15.110000000000001    -0.02013976177933907      0.4596111746217062      0.7215899025574048
                    74.0      15.382500000000002     0.22489060858268806     -0.1867210191743709      0.9556374020789985
                    75.0                  15.655      0.6317250800122642    -0.04962151801694148      0.6382431603135503
#-----------------------------------------------------------------------------------------------------------------------
# experiment: 181115_MKYP0023_DW_raw_trajectories
# path: /Users/andreapicco/Google Drive/RESEARCH/EvoCellBio/Protein_tracking/Data/Rvs167/24_degree/Sp/181115_MKYP0023_DW_raw_trajectories
# file: 17.W1data.txt
# protein: Fim1-mCherry
# date: 09/11/18
# notes: the trajectory of the reference protein
# t_unit: s
# delta_t: 0.2725
# coord_unit: pxl
# intensity_normalisation: Absolute
# aligned_to: ../../../Fimbrin/24_degree/Sp/fim1_sp_24deg.txt
# alignment_angle: 0.43929224595635497 rad
# alignment_translation: [ -3.37173696 -58.41284387] pxl
# alignment_lag: -4.782500000000001 s
