#                 frames                   t (s)                 x (pxl)                 y (pxl)                       f
                    73.0     -0.2811000000000057      -0.790696473766193      -0.476243444043817    0.014572123861262998
                    74.0   -0.009600000000006048                     nan                     nan                     nan
                    75.0      0.2618999999999936    -0.16844374019133568   -0.012166481060731371     0.07128166611453206
                    76.0      0.5333999999999932     0.38398046043011647    -0.16294683017741818     0.10315653960627699
                    77.0      0.8048999999999928    -0.49308285865045676   -0.022785328082989054      0.1630282187442441
                    78.0       1.076399999999996     -0.4057941594946328     0.14137823034786834     0.19009105990975367
                    79.0      1.3478999999999957    -0.38229573947102935     0.20598085847858272      0.3670594307307507
                    80.0      1.6193999999999953     -0.4393579761638975      0.2067578858960104      0.3951099311990346
                    81.0       1.890899999999995    -0.38621113040845856   -0.041199428999632914      0.5267133366873614
                    82.0      2.1623999999999945    -0.24834466872601269     0.19631511990034767     0.47514548042547117
                    83.0       2.433899999999994     -0.5214825190436798     0.10473432492213419      0.5535454528295869
                    84.0       2.705399999999994    -0.30815479767277054     -0.2264175266274151      0.5433118705909229
                    85.0      2.9768999999999934    -0.24098259772902253    0.014426356323170353       0.824927219109369
                    86.0       3.248399999999993    -0.18036608270586285    -0.33279177549952976      0.8366730427911935
                    87.0      3.5198999999999963    -0.12430454657541645    -0.18815097966484018      0.8060787094498331
                    88.0       3.791399999999996   -0.036706894951198166     -0.1155109267468788      0.8643450761197322
                    89.0      4.0628999999999955     -0.2821655457523171    -0.05863583240061132      0.7357020451544165
                    90.0       4.334399999999995    -0.05463944241535046    -0.08141946034477598       0.977385693486525
                    91.0       4.605899999999995    -0.33576108085546963   -0.020950237778706082      0.8552449427613197
                    92.0       4.877399999999994     0.15193479180225822    -0.18562934871150105      0.9306519983260233
                    93.0       5.148899999999994   -0.024381460751843775     0.02691056719908147      0.9020232208952912
                    94.0       5.420399999999994   -0.012310916723304643    0.017093011909949496      0.9101148678684327
                    95.0       5.691899999999993     0.03894831350610417     0.13895703101850643                     1.0
                    96.0       5.963399999999993     0.17531166058013525     0.09090193773207034      0.9398465044019991
                    97.0       6.234899999999996      0.3282184583012153    0.003311120515405719      0.8307640089790759
                    98.0       6.506399999999996       0.409619824051795     0.42947193306618203      0.9276356510188023
                    99.0       6.777899999999995      0.6263885716903452      0.5381766009752198      0.6236074329254045
                   100.0       7.049399999999995     0.40151781403856646      0.2311949255772987      0.6027351166088823
                   101.0       7.320899999999995     0.14510533209713117     0.07697238868780687      0.7626656322549026
                   102.0       7.592399999999994  -0.0035051420164080582      0.1700901519381688       0.669147801343477
                   103.0       7.863899999999994    -0.05321960651495772   -0.016757510087956007        0.52592386009147
                   104.0       8.135399999999994     0.29148500976392455      0.2911095096153957      0.6372498228070872
                   105.0       8.406899999999993     0.05732052396279741     0.06464536703541057      0.4467161873942781
                   106.0       8.678399999999996      0.1446505596556129     0.11198573917053523      0.4742954751210736
                   107.0       8.949899999999996      -0.413905199467532     0.16613876621762813      0.4067916465175491
                   108.0       9.221399999999996   0.0016550982246599233    -0.09266013639783921     0.32702880190255396
                   109.0       9.492899999999995     -0.4035990494513584    -0.22790874036988384     0.17663709004003353
                   110.0       9.764399999999995     -0.6059773311086403     -0.5723512547818643      0.2853710572543007
                   111.0      10.035899999999994                     nan                     nan                     nan
                   112.0      10.307399999999994      0.4103131260076225      0.1615840219962763                     0.0
                   113.0      10.578899999999994      0.4432929831829924     0.19400357846598126     0.05884757244082344
#-----------------------------------------------------------------------------------------------------------------------
# experiment: sac6_and_sla1_raw_trajectories
# path: /Users/andreapicco/Google Drive/RESEARCH/EvoCellBio/Protein_tracking/Data/Sla1/24_degree/Sc/sac6_and_sla1_raw_trajectories
# file: 13.W1data.txt
# protein: Sac6-mCherry
# date: 23/01/19
# notes: the trajectory of the reference protein
# t_unit: s
# delta_t: 0.2715
# coord_unit: pxl
# intensity_normalisation: Absolute
# aligned_to: ../../../Fimbrin/24_degree/Sc/fim1_sc_24deg.txt
# alignment_angle: -1.6772079503006763 rad
# alignment_translation: [-20.72065481  71.57119304] pxl
# alignment_lag: -20.100600000000007 s
